style,content,weight,E1,E2,E3,E4,E5
6,123057,default,-0.5332184861906432,0.1561972106175824,-1.1612806483821876,-3.0405139037873616,-4.595207627667971
3,43051,default,-2.0096894488878125,-1.4181221041765184,-2.449658042947164,-3.747224183219279,-4.567534031044374
1,376086,default,-0.745554781854212,-0.0683527949254128,-1.175883973703756,-3.189754598287499,-5.084186419979302
2,223060,default,-0.35661687168234113,0.255968896652877,-1.1164403128471907,-3.043211556789973,-4.746127845322362
5,393035,default,-0.9680942367132227,0.5096849797108363,-0.9432369639844921,-3.0867868048497207,-5.074297778298987
2,179084,default,-0.3971168813907967,-0.07248159780344521,-1.3818649839317243,-3.164796700347065,-4.68618203923771
1,109055,default,-1.0821115680601663,0.022801753499465005,-1.0754383496054407,-3.0615703872311393,-4.739249934077232
5,41029,default,-1.78451746150721,-0.2809579235929547,-1.1150619898452292,-3.107013521858998,-4.838130161427876
4,103029,default,-2.32562069091433,-1.175822500627397,-2.2334079793509733,-3.6190182663283696,-4.635835517609688
5,296058,default,-1.7650591610452877,-0.27761864177848083,-1.2284400568919573,-3.178249828463984,-5.076385123873322
9,181021,default,-1.6994004768614537,-0.9067567977181002,-1.9134586403085763,-3.461475479176677,-4.823241023049101
2,100039,default,-0.17134685371673142,-0.2094040051988243,-1.6856641789632736,-3.3674034372997426,-4.713166437648317
5,145059,default,-1.2055520155946309,0.1884460958782025,-0.9582100664488192,-3.1332243847834036,-5.427052644450471
2,285022,default,-1.482522188425988,-0.9218070503487216,-2.1687490231356303,-3.6958750259143187,-4.7416124277042275
8,140088,default,-0.3564444202483771,-0.038425612763885675,-0.9858723080363082,-2.9217659560185036,-4.843004112465093
8,103078,default,-0.47610004992513055,-0.18972691998084346,-1.0143839913671422,-2.8352212165891033,-4.537229144148472
4,164046,default,-0.9392437258729757,-0.2957651738289747,-1.6394942329655522,-3.314456109445719,-4.513828833615982
7,384089,default,-0.5320820922624249,-0.15071443320221778,-1.309813177494271,-2.862151002518813,-4.410200245172079
3,45000,default,-1.5210231839621757,-0.7614299165883985,-2.1190062038831816,-3.733274719214994,-4.5784558256275325
3,267036,default,-1.321064560746922,-0.07293631553257995,-1.4350389380502526,-3.0965569331741274,-4.5459622324102655
2,196088,default,-0.6103926267276035,-0.4125485995250421,-1.5892705640346438,-3.234556434392398,-4.680486219363814
2,41085,default,-1.0875384163988966,-0.8211610532135923,-2.127056155102786,-3.6451909624993633,-4.713030428118314
3,107014,default,-0.7626543217797085,-0.1374017359725075,-1.5905415494566566,-3.2318314409095095,-4.535367390335027
6,250047,default,-0.7407922063326956,-0.08067650763146106,-1.4934088509161825,-3.3126508721655874,-4.69857186904461
4,223004,default,-2.0286150105440908,-0.5571213670853169,-1.760172764498125,-3.426867544196848,-4.745614363587532
7,185092,default,-0.603985080932859,-0.06094644913087821,-1.2441181001343984,-2.8624373233334723,-4.404221562867845
